DrugID	TargetID
D0H1JX	T31479
D02COQ	T31479
D0B9VV	T31479
D0B9VV	T19160
D02IVU	T19160
D02IVU	T31479
D03BAB	T19160
D03BAB	T31479
D01LRC	T09960
D0S6NP	T57392
D0SZ9E	T03691
D07HWB	T84631
D07HWB	T94033
D0I1UF	T84631
D0I1UF	T94033
D0E6SO	T84631
D0RZ1H	T67619
D0F4EL	T59626
D00HYO	T59626
D0I6ZS	T16042
D03NLE	T16042
D0A5BH	T16042
D0M9VY	T16042
D0A8OW	T16042
D07JRW	T16042
D07EAJ	T93566
D07EAJ	T16042
D02LUF	T16042
D0K0QU	T16042
D0H8FG	T16042
D0W5DZ	T16042
D07BXV	T93566
D07BXV	T16042
D0D7OR	T76685
D0D7OR	T37693
D0B2RW	T14834
D0U1YU	T14834
D0K2PI	T14834
D05BTF	T14834
D0ND4N	T14834
D06OXA	T14834
D07TCK	T14834
D0K0HD	T14834
D07QSM	T14834
D0Q1LD	T14834
D01GZV	T14834
D0PP8T	T14834
D05TZP	T14834
D0G5DU	T64765
D0ZY8V	T64765
D07UCE	T64765
D09JSA	T64765
D0T7LB	T78198
D07BGQ	T78198
D0R5RF	T78198
D0E6BI	T78198
D0O7DP	T10897
D0P5ZV	T13260
D0M4CX	T13260
D0R2YN	T13260
D09MYQ	T13260
D00GQP	T14834
D05GUD	T14834
D0W9VC	T20401
D01ISX	T20401
D0O0UE	T20401
D06XNT	T20401
D09LWR	T20401
D0O9VU	T20401
D0A3JR	T20401
D08GEN	T89529
D0O3TT	T10897
D0H5WV	T94033
D0V7RD	T94033
D01NEZ	T94033
D0T0RI	T49072
D07JDU	T49072
D0KQ8A	T47768
D0J5IR	T47768
D0W3PR	T47768
D0F8CD	T47768
D0R6VX	T47768
D0IQ0S	T47768
D01JYY	T55959
D09BYB	T55959
D02NUR	T55959
D02YEE	T35734
D0P3WB	T35734
D0B3GP	T35734
D0U9YY	T72295
D0L2QD	T84621
D07EJK	T84621
D08ORG	T84621
D06RSD	T84621
D0NV7W	T84621
D0I2UH	T84621
D00PXF	T84621
D02PSL	T84621
D0P1UO	T84621
D0V6QN	T84621
D0JE1I	T84621
D02JQP	T13453
D02JQP	T78581
D00RWP	T13453
D00RWP	T78581
D0PY7O	T13453
D0PY7O	T78581
D0T6CU	T78581
D0T6CU	T13453
D0I4LL	T33489
D0I5PY	T13260
D0Q3CB	T13453
D0Q3CB	T78581
D0SV5D	T13453
D0SV5D	T78581
D0Z7QU	T78581
D0Z7QU	T13453
D0H4DF	T13453
D0H4DF	T78581
D0D3CG	T13453
D0D3CG	T78581
D07NOJ	T78581
D07NOJ	T13453
D0H2MF	T22939
D0D6HI	T22939
D0A4FU	T52522
D0A4FU	T44068
D0A4FU	T51408
D04HXF	T44068
D04HXF	T51408
D04HXF	T52522
D0A4EA	T07217
D0A4EA	T73712
D03LOG	T07217
D0G8UA	T55959
D09FIC	T55959
D00IUB	T16987
D00IUB	T20401
D02DBP	T16987
D02DBP	T20401
D0E6SO	T94033
D0Z2TG	T94033
D0Z2TG	T84631
D0Z2TG	T93344
D00QDR	T84631
D00QDR	T93344
D00QDR	T40954
D00QDR	T94033
D07TPU	T12808
D0L0UY	T12808
D0P4JO	T12808
D0W7JA	T12808
D0L8CK	T12808
D0S7LD	T66665
D0FQ3N	T66665
D01GAX	T83011
D07AAZ	T83011
D07XTU	T31204
D07XTU	T32060
D0B3WX	T32060
D01AGR	T39716
D09AVG	T11072
D09AVG	T07806
D0W8BJ	T55959
D0B5AG	T55959
D0QN6U	T52316
D0L3PY	T67272
D0K6YK	T65864
D0K6YK	T53389
D0V5AN	T16691
D01BAK	T48945
D0W2OP	T03691
D07TVA	T03691
D07LTR	T03691
D0Y6IV	T03691
D01QWO	T03691
D0I7MC	T03691
D0S0JH	T83011
D0S0JH	T83875
D0P4GF	T83875
D0P4GF	T83011
D0TL3S	T83011
D0TL3S	T83875
D0Y1XS	T83875
D08FFH	T83011
D08FFH	T83875
D00OQL	T83011
D00OQL	T83875
D01LUB	T83875
D01LUB	T83011
D04EIE	T16117
D0VL3R	T84621
D02ZQM	T84621
D0I9PA	T84621
D07WLT	T84621
D07WLT	T37848
D0G9WP	T84621
D0G9WP	T13260
D0K2DR	T13260
D0Z5GE	T20401
D0N7WP	T20401
D00GVA	T20401
D0PK9V	T63816
D0A4HF	T63816
D0FN5D	T63816
D06IMY	T63816
D03BQS	T63816
D0I4RK	T63816
D03QOD	T63816
D0OB7B	T64765
D0Q8LU	T64765
D07MJD	T54156
D07MJD	T68251
D07MJD	T08856
D07MJD	T34296
D07MJD	T03500
D07MJD	T65019
D0W1FM	T72295
D08HCY	T72295
D0S7UD	T72295
D0IM1Q	T35734
D0C1EP	T35734
D0Z0XL	T35734
D00HAZ	T35734
D0R9TX	T83011
D0O1GE	T83011
D01HQV	T83011
D04HRS	T64567
D04HRS	T16987
D04HRS	T20401
D0BD0K	T64567
D0BD0K	T20401
D0BD0K	T16987
D0C7WG	T64567
D0C7WG	T20401
D0C7WG	T16987
D0H4CF	T64567
D0H4CF	T16987
D0H4CF	T20401
D0SV6C	T20401
D0L7OM	T46828
D0L7OM	T02551
D0L7OM	T67162
D0L7OM	T24983
D0L7OM	T22118
D01TKS	T47768
D01LMH	T13453
D01LMH	T78581
D0V7UG	T78581
D0V7UG	T13453
D0S4VO	T78581
D0S4VO	T13453
D0H9QA	T78581
D0H9QA	T13453
D0Z2PJ	T83369
D0EK9T	T83369
D0Y4KJ	T83369
D0LX0D	T83369
D0D6OR	T83011
D0D6OR	T83875
D08FXH	T83875
D08FXH	T83011
D0T3XC	T83011
D0T3XC	T83875
D0T3ZS	T83011
D0M4GR	T83875
D0M4GR	T83011
D0J0QW	T83011
D0J0QW	T83875
D0Z5BU	T83011
D0Z5BU	T83875
D0D5KD	T83875
D0D5KD	T83011
D08TFN	T83875
D08TFN	T83011
D06VBQ	T36557
D0NM0G	T36557
D08EKQ	T55959
D09CXX	T64567
D09CXX	T20401
D09CXX	T16987
D00GBB	T68547
D0T0BE	T68547
D03ZUZ	T68547
D0R4DK	T65200
D0Y9XK	T65200
D06CPL	T65200
D0FJ1I	T76685
D0FJ1I	T37693
D02NAW	T76685
D02NAW	T37693
D06DTC	T76685
D06DTC	T37693
D01PEC	T37693
D01PEC	T76685
D07QJJ	T20401
D07QJJ	T16987
D03PVF	T65200
D0V5TC	T65200
D0DS7W	T65200
D0T9NX	T65200
D0W6CE	T85799
D0W6CE	T59328
D01GSW	T93566
D02QAZ	T58449
D02QAZ	T78429
D02QAZ	T70176
D02QAZ	T15068
D02QAZ	T49898
D02QAZ	T70977
D03MUZ	T86702
D03MUZ	T46700
D0O2GK	T48268
D0O2GK	T97613
D01LAU	T48268
D01LAU	T97613
D0T3CM	T31479
D0T3CM	T19160
D0U9HN	T89529
D0U9HN	T19160
D0IZ4Z	T44011
D0EL1Y	T44011
D02UUR	T44011
D0W2EI	T36075
D02TKT	T36075
D0W8BP	T36075
D0I7WD	T36075
D0B3BS	T36075
D03YDP	T36075
D04NUZ	T36075
D0R1NH	T36075
D0M7LZ	T36075
D04LSW	T36075
D0F2GY	T36075
D0S2GY	T36075
D0B4WW	T36075
D06PZJ	T36075
D0BL8S	T36075
D0R2ZG	T36075
D01DAU	T57392
D0FF0Z	T57392
D07SPC	T54156
D07SPC	T73475
D0CJ6P	T30823
D0W1SP	T30823
D0GE3O	T30823
D03JWH	T65200
D04KDW	T48945
D07DAX	T48945
D00FCF	T48945
D0T2JN	T48945
D01MWX	T48945
D0KQ6U	T48945
D01TRI	T48945
D0S6JQ	T48945
D0WJ5T	T48945
D0D0OX	T48945
D00EWP	T48945
D0F5MA	T48945
D0C0TI	T48945
D05IBW	T48945
D05RCG	T48945
D0B2YF	T48945
D0G7NE	T48945
D0G6CD	T48945
D04SKW	T48945
D06TSI	T48945
D06GHM	T48945
D0C9HB	T48945
D00SLR	T48945
D0Y5IW	T48945
D0Z5AO	T48945
D0VR4A	T48945
D0IT1P	T48945
D02ZIO	T48945
D07ZRU	T48945
D0K2DR	T84621
D03YHZ	T84621
D0E8DX	T89041
D0E8DX	T84621
D0O7TC	T84621
D09SDZ	T78581
D09SDZ	T13453
D07YSQ	T64567
D07YSQ	T20401
D0PE8U	T76685
D0PE8U	T37693
D0L1UA	T76685
D0L1UA	T37693
D0J7YE	T66665
D0U4BO	T93509
D08WZV	T93509
D0I2PK	T93509
D09WRS	T93509
D0G7CO	T93509
D06JYM	T93509
D02YXI	T93509
D03VFP	T93509
D06UVY	T03818
D0J9ZA	T03818
D0X3RZ	T03818
D08XMS	T68547
D08XMS	T22274
D0T8AJ	T22274
D0R8JK	T22274
D05THD	T65019
D05THD	T34296
D05THD	T03500
D05THD	T54156
D05THD	T68251
D05THD	T08856
D0S9OL	T34296
D0S9OL	T03500
D0S9OL	T54156
D0S9OL	T68251
D0S9OL	T08856
D0S9OL	T65019
D0A0FY	T03500
D0G3YZ	T34296
D0G3YZ	T03500
D0G3YZ	T54156
D0G3YZ	T68251
D0TL3N	T03500
D0LB0N	T03500
D0C1EQ	T03500
D0F4UT	T03500
D0LM2K	T34296
D0LM2K	T03500
D0K0YX	T34296
D0K0YX	T03500
D04UBY	T03500
D05TLB	T64567
D05TLB	T20401
D01TKS	T58992
D00RDE	T16987
D00RDE	T64567
D07UCQ	T64567
D07UCQ	T16987
D0M9IQ	T64567
D0M9IQ	T16987
D05YFZ	T77913
D05YFZ	T32060
D03VUU	T77913
D03VUU	T32060
D0S0WX	T77913
D0S0WX	T32060
D0C7FL	T32060
D01HJZ	T32060
D01HJZ	T77913
D02GNN	T32060
D02GNN	T77913
D02SDX	T77913
D02SDX	T32060
D04SCQ	T77913
D04SCQ	T32060
D05RKS	T77913
D05RKS	T32060
D0S3WR	T77913
D0S3WR	T32060
D0B0PP	T77913
D0UK0F	T26500
D0QT2F	T26500
D07PMP	T95913
D0Q7SF	T84173
D09IWI	T84173
D05DCQ	T75596
D0R6TL	T70977
D0S3RP	T70977
D0A9MY	T70977
D01IPF	T70977
D0C9OT	T70977
D04VBD	T70977
D0IL0G	T70977
D0E6GC	T70977
D0E0AA	T37693
D0E0AA	T76685
D09BYO	T76685
D09BYO	T37693
D0I4AF	T37693
D0I4AF	T76685
D01MCD	T76685
D01MCD	T37693
D0R6MB	T37693
D0R6MB	T76685
D0R9VY	T37693
D0R9VY	T76685
D0OQ5H	T37693
D0OQ5H	T76685
D0K4PV	T76685
D0K4PV	T37693
D06NXK	T64765
D03ANS	T53389
D0Q5UH	T53389
D0LZ3O	T03691
D0HA1K	T03691
D0U1EV	T03691
D08TNQ	T03691
D04ZLZ	T03691
D0U1UV	T03691
D04DRM	T03691
D04CZF	T03691
D0DI4I	T03691
D01YJJ	T03691
D0N6TC	T03691
D0Z6DL	T03691
D0U2AM	T03691
D09OWF	T03691
D02TMR	T03691
D08WZB	T03691
D0B0DP	T03691
D0B9UW	T03691
D0G8SW	T03691
D00FCJ	T03691
D07KBF	T03691
D0M2CY	T03691
D01QKX	T09826
D0NN0V	T89534
D0NN0V	T80896
D0L8BN	T09826
D0S1VT	T68698
D0B0QY	T68698
D0M4VZ	T82739
D0M4VZ	T94033
D0M4VZ	T84631
D0M4VZ	T72702
D03ECU	T26500
D06JYY	T84621
D06JYY	T37848
D0Q5ZZ	T84621
D05IXU	T84621
D04CAR	T31391
D04TPC	T89534
D07HBQ	T89534
D0H6MZ	T89534
D03BOO	T89534
D02GLM	T89534
D0C9XW	T89534
D0N2DN	T60693
D0N2DN	T58992
D02EIB	T60693
D02EIB	T58992
D02EIB	T47768
D0M8UY	T20401
D05YJR	T13260
D05IWY	T13260
D00CLB	T49072
D07IWZ	T78709
D07IWZ	T22118
D02YCY	T22118
D02YCY	T78709
D0KX3X	T67162
D0KX3X	T78709
D0KX3X	T22118
D09GQF	T22939
D07XCB	T22939
D0E9CG	T22939
D0V8ZU	T66665
D01SAX	T39716
D0EV1I	T06955
D01KKU	T26623
D01KKU	T13260
D01KKU	T44011
D04TIO	T96079
D0J2EE	T19160
D0J0GM	T81443
D0C6CZ	T52522
D04CPW	T02551
D0G3ZH	T22274
D0Q4AV	T22274
D0XU0G	T22274
D05UKJ	T66505
D06JFN	T37693
D0E6GH	T47768
D0E6GH	T58992
D0E6GH	T60693
D0P7AS	T15851
D0C7PT	T15851
D0DW2F	T15851
D08OFS	T15851
D07SFV	T67103
D0F7SE	T67103
D0X4CO	T70977
D0N0TQ	T55959
D0RT9B	T55959
D03HQF	T55959
D09QZM	T55959
D05TLB	T16987
D09WSJ	T64567
D09WSJ	T16987
D09WSJ	T20401
D0YU9L	T89697
D0V7TA	T36059
D06LKH	T67103
D06LKH	T23355
D09VWK	T22939
D02BEJ	T44011
D0UR6C	T44011
D09GQE	T44011
D0P6JE	T44011
D0A2GN	T44011
D08BLM	T26500
D0G3RZ	T26500
D03SFB	T48945
D0P7KL	T48945
D0EB4X	T48945
D0JR3Y	T48945
D0M7VY	T48945
D09VFQ	T48945
D0Q8SP	T48945
D04STF	T48945
D0M6GY	T48945
D0T1ZM	T48945
D01AAD	T48945
D09IJN	T48945
D0I6UM	T48945
D04LTV	T48945
D02CSC	T48945
D0I0CU	T48945
D0P2LE	T60693
D0P2LE	T47768
D0WB6P	T55959
D0T1CE	T70977
D07PTD	T70977
D04ACJ	T70977
D09BQY	T70977
D0YM4A	T70977
D0M3SC	T70977
D07IVD	T70977
D03OED	T70977
D06YMZ	T70977
D0R5EF	T70977
D0Q5AJ	T58992
D0Q5AJ	T60693
D0Q5AJ	T47768
D06IXE	T60693
D06IXE	T58992
D06IXE	T47768
D00LWG	T74456
D0XO1T	T74456
D06DRC	T74456
D07EWK	T74456
D0O1YO	T74456
D06PJZ	T74456
D0U7QE	T74456
D0N2WA	T74456
D0B2FE	T11388
D04BGT	T11388
D04BGT	T68290
D0U4TY	T68290
D0U4TY	T11388
D06SME	T20401
D05FJM	T93566
D05FJM	T16042
D0F9FG	T93566
D0F9FG	T16042
D0SQ1T	T26617
D0SQ1T	T21678
D07RRH	T21678
D02NQK	T64567
D02NQK	T20401
D02NQK	T16987
D05ETN	T16987
D05ETN	T20401
D05ETN	T64567
D05JAJ	T16987
D05JAJ	T20401
D05JAJ	T64567
D08JCC	T64567
D08JCC	T16987
D0K5WC	T36059
D02ZZQ	T36059
D0E5QE	T36059
D0K9YS	T60857
D0ZR1V	T60857
D06WNY	T67103
D0V5NZ	T82028
D0N3CC	T62450
D0U8GR	T75243
D02TCF	T75243
D0C3OY	T59604
D01LKO	T59604
D09QPV	T59604
D07QLZ	T59604
D0L3AP	T59604
D0PQ7A	T59604
D0G8TL	T59604
D07JZB	T59604
D0XR6A	T59604
D08GTH	T59604
D01OQW	T13260
D0U8JC	T13260
D0W3LG	T13260
D09OPA	T13260
D09XKH	T13260
D0NH6T	T13260
D0E5FV	T13260
D09ZIW	T13260
D0KN1L	T59328
D0G4HR	T59328
D0W1BE	T59328
D0H3GI	T60693
D0H3GI	T58992
D03KGX	T89529
D02KKU	T89529
D02KKU	T98062
D09OWE	T89529
D09GPV	T89529
D0K0PR	T89529
D0D4SI	T89529
D0Z1HV	T89529
D04CPW	T22118
D04CPW	T24983
D0V4NW	T02551
D0V4NW	T22118
D0V4NW	T67162
D0V4NW	T24983
D0MY0R	T86528
D0E4DR	T86528
D0B0LU	T86528
D0P2BY	T86528
D02CYZ	T86528
D02QWB	T86528
D0Y3BI	T55959
D0L0AY	T55959
D0IB6Y	T55959
D0J5AR	T55959
D02YSN	T55959
D0M7AT	T03818
D0IW8V	T03818
D0G9AI	T03818
D0X9UJ	T03818
D00ACX	T03818
D07CYN	T16987
D0B6SF	T44011
D08OKP	T44011
D0J8LU	T44011
D0Z1MJ	T44011
D03XHF	T44011
D0Q3AN	T44011
D01RZP	T57392
D01RZP	T37848
D01RZP	T44011
D0BF3Y	T44011
D0Y2RL	T57392
D0Y2RL	T44011
D0Y2RL	T37848
D01JVG	T44011
D0M0KX	T44011
D0M0KX	T37848
D0M0KX	T57392
D02ONP	T52389
D08XJX	T52389
D03CDH	T52389
D09ITX	T52389
D09CYJ	T52389
D0H4YP	T52389
D09FMZ	T52389
D06BHJ	T52389
D01BZE	T89529
D0O7ZL	T89529
D0Q8AT	T89529
D0K4IH	T20401
D02DCD	T20401
D0R6JK	T20401
D01FOM	T83813
D05RKH	T83813
D0Q4AQ	T83813
D0J1VB	T83813
D00DHV	T83813
D04VXP	T83813
D05FKE	T83813
D08YZM	T83813
D0A6LB	T83813
D0A6LB	T32060
D0KV4G	T83813
D0L5MW	T24983
D0L5MW	T01777
D0L5MW	T67162
D0L5MW	T79062
D0L5MW	T41580
D0L5MW	T92609
D0L5MW	T31204
D0L5MW	T32060
D0L5MW	T16691
D0L5MW	T22118
D0L5MW	T11072
D0L5MW	T53381
D0L5MW	T02551
D0L5MW	T47768
D0L5MW	T46828
D0L5MW	T30985
D0L5MW	T15571
D0L5MW	T29500
D0L5MW	T44068
D0L5MW	T07806
D0L5MW	T83813
D0L5MW	T11448
D01JGB	T11388
D01JGB	T68290
D0Y5LX	T11388
D0GD5G	T15023
D0F4ZW	T20401
D00ECV	T37693
D0QH6F	T57392
D07AEC	T58470
D07AEC	T70176
D01DAQ	T59929
D01VIA	T76685
D01VIA	T37693
D04ICJ	T37693
D04ICJ	T76685
D0N0ME	T37693
D0N0ME	T76685
D00JWA	T92072
D00JWA	T86679
D00JWA	T77365
D00JWA	T36059
D0C4AE	T16691
D06FXO	T16691
D0Y4WH	T16691
D07MZD	T70977
D0D5ZL	T70977
D08JCC	T20401
D05EBZ	T20401
D05EBZ	T16987
D05EBZ	T64567
D04VSP	T64567
D04VSP	T20401
D04VSP	T16987
D00IKQ	T64567
D00IKQ	T16987
D00IKQ	T20401
D0UM1I	T64567
D0UM1I	T20401
D0UM1I	T16987
D0Q5VB	T64567
D0Q5VB	T16987
D0Q5VB	T20401
D0R4KQ	T16987
D0R4KQ	T20401
D0R4KQ	T64567
D09TKG	T20401
D09TKG	T16987
D09TKG	T64567
D0A0JL	T59328
D0Q3GG	T59328
D0Q3GG	T96788
D0O9UR	T59328
D0K2YY	T59328
D0L3SN	T59328
D0TM0Z	T89697
D0MC4U	T89697
D0B9IA	T89697
D07VEP	T89529
D09JSD	T89529
D0R5TA	T47768
D0R5TA	T60693
D0R5TA	T58992
D09TCT	T47768
D0P2DF	T47768
D06ESC	T47768
D0IU2K	T47768
D0JX3P	T47768
D0Y9RD	T47768
D0Y9RD	T47094
D0N3GU	T47768
D0BM2T	T64567
D08CNS	T83875
D08CNS	T83011
D0Y3AV	T84621
D08IDC	T84621
D08IDC	T37848
D02JUJ	T84621
D02GFK	T57392
D02GFK	T84621
D0Q3CX	T84621
D0B2UM	T84621
D00DLU	T52297
D00DLU	T13714
D08DOG	T26500
D0P8DW	T26500
D0CA9H	T67162
D0CA9H	T78709
D0G6GC	T47094
D0G6GC	T58992
D0G6GC	T47768
D0H4NR	T04507
D09WVP	T04507
D06DWW	T04507
D0T2HN	T04507
D00YVJ	T04507
D03LMH	T04507
D0SU5M	T04507
D09QIC	T04507
D04HQL	T04507
D07FJR	T04507
D03HYZ	T04507
D08FDY	T04507
D00SOE	T04507
D0UJ6V	T04507
D0EV3O	T04507
D08DUM	T04507
D07IHM	T12126
D07IHM	T89323
D07IHM	T19760
D07IHM	T07303
D07IHM	T17980
D07IHM	T07173
D00UCX	T36075
D00SLE	T44011
D01ZCG	T44011
D0I5YT	T44011
D07VXQ	T44011
D0NM0P	T44011
D0NM0P	T37848
D0A4XA	T44011
D0TA0J	T44011
D07JOZ	T37848
D07JOZ	T44011
D08OQX	T44011
D0R3HP	T44011
D00YNA	T44011
D00YNA	T37848
D0R5WV	T44011
D0G1DN	T44011
D0T6WL	T44011
D0C9KZ	T44011
D0DC3E	T44011
D07TVI	T46521
D02ZEE	T46521
D0Z7EL	T13260
D09TES	T16987
D0J9QK	T89988
D0G1JJ	T89988
D01KYM	T89988
D07OMY	T20401
D03DKZ	T79961
D0JV2S	T79961
D0J4NI	T49368
D0J4NI	T12808
D05SLL	T12808
D05SLL	T49368
D07ANB	T12808
D09XED	T01851
D09XED	T78892
D0P2UM	T64765
D01IEX	T46937
D0N3FL	T46937
D06KFX	T47768
D06KFX	T60693
D06KFX	T58992
D09BWX	T60693
D09BWX	T47768
D0Q6CF	T47768
D0Q6CF	T60693
D0D5VD	T60693
D0D5VD	T47768
D0I2CE	T47768
D0I2CE	T58992
D0I2CE	T60693
D0Z8JX	T60693
D0Z8JX	T58992
D05DIH	T20401
D07AUN	T20401
D0I1XT	T20401
D0U0QW	T20401
D08ORD	T20401
D09SFY	T20401
D0E3LA	T31989
D01UUZ	T31989
D0TC4I	T31989
D01XSX	T31989
D0N9IX	T31514
D05MHL	T23172
D05MHL	T08391
D0Q6SH	T55959
D04ZPF	T55959
D04ZPF	T78709
D00DEH	T78709
D00DEH	T55959
D01MBF	T78709
D0ZY7X	T57392
D09FBN	T75243
D00GQM	T75243
D0Y1DR	T75243
D0F1SI	T75243
D0TC5H	T75243
D07JKB	T75243
D0AH8Q	T75243
D0IX3I	T06273
D05RXG	T06273
D05HJG	T06273
D0SE2D	T99347
D05RWZ	T52522
D04BYL	T29500
D04SPO	T40332
D04GOO	T34296
D02YSX	T16691
D02YSX	T77913
D02AYX	T14731
D0J3DW	T65200
D00GUE	T61722
D0K8DY	T32060
D0E3WT	T61722
D01KZF	T83011
D0F2SM	T83011
D0TB1E	T83011
D0Q3KS	T70977
D0F6TS	T23499
D0B4CA	T00663
D0B4CA	T83875
D0L5GS	T49898
D0L5GS	T98459
D0Y7QZ	T98459
D0Y7QZ	T49898
D0K1DR	T70977
D0K1DR	T85250
D06CMJ	T55959
D08SCH	T55959
D08SCH	T83875
D0V5OW	T16987
D0V5OW	T20401
D0V5OW	T64567
D06IOI	T64567
D06IOI	T20401
D06IOI	T16987
D02BMV	T16987
D02BMV	T20401
D02BMV	T64567
D01OTW	T64567
D01OTW	T16987
D01OTW	T20401
D0J7GU	T64567
D0J7GU	T16987
D0J7GU	T20401
D03KRB	T16987
D03KRB	T20401
D03KRB	T64567
D0S8FV	T84621
D0S4KP	T84621
D06CWR	T37848
D06CWR	T84621
D0Q6BJ	T84621
D0U5GF	T89041
D00ZME	T89041
D0MM7G	T89041
D09GJI	T84621
D09GJI	T89041
D0RI7T	T89041
D0SM4F	T89041
D0X1DV	T89041
D0L6HY	T89041
D0M8JE	T89041
D0RD3C	T89041
D0Q1LG	T89041
D05LXA	T89041
D0SU0Y	T89041
D09GEH	T89041
D08YCD	T89041
D0M9IC	T64765
D0M9IC	T99616
D0M9IC	T01777
D09WUP	T07663
D03BWH	T07663
D06TLQ	T07663
D0W2BI	T07663
D09QBA	T07173
D09QBA	T17980
D09QBA	T19760
D09QBA	T89323
D09QBA	T80975
D09QBA	T12499
D09QBA	T12126
D0V4RZ	T13714
D0V4RZ	T52297
D0V4RZ	T30687
D0F9QT	T32060
D0F9QT	T78709
D0F9QT	T20709
D0F9QT	T31204
D0F9QT	T02551
D0F9QT	T67684
D0F9QT	T16016
D0F9QT	T52790
D0F9QT	T92072
D0F9QT	T79232
D0F9QT	T07806
D0F9QT	T28893
D0F9QT	T46185
D0U9HE	T83813
D07CQD	T55959
D0D7GG	T13260
D0QL1V	T13260
D07BFA	T88185
D0I2WQ	T22118
D0I2WQ	T32060
D0R8PL	T32060
D0R8PL	T22118
D00YEB	T22118
D00YEB	T32060
D0B1GJ	T32060
D0B1GJ	T22118
D07CZJ	T22118
D07CZJ	T32060
D02UHP	T46365
D0B4SQ	T02728
D0OT9G	T02728
D0H7EB	T02728
D0S9PC	T02728
D0L1YA	T40276
D0L1YA	T12808
D0L1YA	T47107
D04FNY	T47101
D07WPL	T06273
D04TDX	T06273
D0Z9DY	T06273
D0Z8JX	T47768
D0P5IH	T47768
D0P5IH	T60693
D07QUY	T60693
D07QUY	T47768
D09SBU	T60693
D09SBU	T47768
D05XCV	T47768
D0I1ZN	T47768
D0NL2L	T81850
D01UKV	T81850
D05IQL	T93566
D0SS4S	T93566
D0UH6R	T93566
D0M9DT	T31989
D0R8DO	T66505
D05XGF	T92072
D05XGF	T77365
D05XGF	T86679
D0W6TG	T77365
D0W6TG	T86679
D0K6ZA	T36059
D0K6ZA	T77365
D0K6ZA	T92072
D0Y9WZ	T77365
D0Y9WZ	T86679
D0Y9WZ	T92072
D0Y9WZ	T36059
D08FOT	T86679
D08FOT	T92072
D0U6XP	T72458
D0U6XP	T35842
D0N6AS	T72458
D01MBF	T55959
D0M3TK	T78709
D0M3TK	T55959
D0N2RJ	T78709
D05LJC	T55959
D05LJC	T78709
D08JLB	T55959
D08JLB	T78709
D0IC4J	T55959
D0IC4J	T78709
D04NKQ	T78709
D04NKQ	T55959
D0Y5CG	T78709
D03DQQ	T78709
D0P1YC	T83011
D0N4DR	T83011
D0B3QN	T83011
D00PJT	T83011
D02WOQ	T83011
D0L6HE	T83011
D07WIJ	T83011
D0I5CZ	T83011
D09PBW	T83011
D07HFF	T83011
D08HKC	T83011
D0I9AA	T83011
D0Y5OB	T83011
D0P7SY	T83011
D01VPZ	T83011
D0ZI0S	T83011
D0W7XK	T83011
D0C9GI	T83011
D0K8EE	T83011
D03BQJ	T83011
D02KXU	T83011
D0B1XZ	T83011
D0O0MY	T83011
D0Z2XR	T83011
D04DCW	T83011
D0T1GP	T83011
D03XQB	T83011
D0Y0KU	T83011
D0D2JH	T83011
D0IK2S	T83011
D0T7VA	T83011
D02TMK	T55959
D01WLL	T66665
D06DRL	T66665
D0C8IB	T64765
D0C8IB	T26500
D0H4ID	T64765
D0J5SK	T99347
D0J5SK	T59328
D0YZ0L	T07663
D0F1SS	T22939
D06EMC	T55959
D0E7PY	T51452
D0E7PY	T08910
D0E7PY	T62292
D0E7PY	T51487
D0E7PY	T26368
D0B1LR	T75596
D0C0UB	T75596
D04MIY	T75596
D0L6ZY	T75596
D0L4YF	T75596
D08AXA	T75596
D0FO2B	T75596
D07PXR	T75596
D0F5AQ	T37848
D06WUE	T58470
D06WUE	T58449
D03YQY	T55959
D03YQY	T73724
D00QCP	T55959
D00QCP	T73724
D0Q8UZ	T13260
D0Q8UZ	T75498
D0X7SR	T07663
D0D0JE	T66665
D0E5MK	T66665
D09MDB	T66665
D08RYB	T66665
D07RTV	T66665
D0R7LQ	T89918
D02YOO	T55959
D05MSG	T57392
D05MSG	T32262
D0G3RO	T89697
D0G0EE	T89697
D00BGN	T89697
D0NI8W	T89697
D0J9DD	T89697
D0H0FG	T57011
D0GH5N	T72458
D07KDH	T47094
D0G0YT	T32262
D05KPH	T92828
D0JE3Z	T39123
D01EDB	T68547
D09YKH	T89529
D0BW7P	T59479
D0BW7P	T81892
D0DF3Z	T59328
D04HGN	T59328
D07CZM	T59328
D05PZA	T02703
D0S7MJ	T02703
D0F9PM	T14834
D0TF7R	T13453
D0TF7R	T78581
D06DWA	T78581
D06DWA	T13453
D0Z3PB	T06273
D0S8HZ	T06273
D0T5TT	T06273
D0K7JT	T06273
D0UF0U	T06273
D00OZA	T06273
D08XPZ	T06273
D07AGU	T06273
D0L1NQ	T06273
D0GD1A	T02532
D0TL3X	T02532
D0GC3E	T02532
D04QUB	T60693
D04ZQJ	T06273
D00WMC	T06273
D0L1RZ	T06273
D0M9TW	T06273
D08GMO	T06273
D0FF4M	T06273
D0EI6X	T06273
D0M6WJ	T06273
D0PQ1U	T16691
D05WKI	T48268
D05WKI	T97613
D0V7VF	T97613
D0V7VF	T48268
D0I7RA	T59328
D0L9VP	T11388
D0L9VP	T61746
D0L9VP	T68290
D0L9VP	T70490
D0P0UV	T75243
D04QIA	T61622
D0K4QW	T66665
D0YP4F	T22274
D0YP4F	T68547
